"ID No.",""
"Title",""
"Test Date","2023/10/04","10:09:53"
"MEAS CHs",1
"Digital Input","OFF"
"Sampling Rate(Hz)",2000
"Data Nos/CH",20500
"MEAS Time(sec)",10.25
"CH Name","AS-5GB"
"CH No.","CH1"
"Range",10000
"Calibration Coefficient",0.04055
"Offset",0
"Unit","m/s2"
0.0660,0.0590871428571429
0.0665,0.0601298571428571
0.0670,0.066502
0.0675,0.065691
0.0680,0.0618097857142857
0.0685,0.0432147142857143
0.0690,0.0439677857142857
0.0695,0.0344095714285714
0.0700,0.0228238571428571
0.0705,0.0238665714285714
0.0710,0.0237507142857143
0.0715,0.0308759285714286
0.0720,0.0289642857142857
0.0725,0.0302387142857143
0.0730,0.0402024285714286
0.0735,0.0444312142857143
0.0740,0.0434464285714286
0.0745,0.0268209285714286
0.0750,0.0387542142857143
0.0755,0.0369584285714286
0.0760,0.0327875714285714
0.0765,0.0479648571428571
0.0770,0.0410134285714286
0.0775,0.0570596428571429
0.0780,0.0602457142857143
0.0785,0.0663282142857143
0.0790,0.0663282142857143
0.0795,0.0605932857142857
0.0800,0.0643007142857143
0.0805,0.0576389285714286
0.0810,0.0467483571428571
0.0815,0.037306
0.0820,0.0442574285714286
0.0825,0.0387542142857143
0.0830,0.0333668571428571
0.0835,0.0151193571428571
0.0840,0.0239824285714286
0.0845,0.0214915
0.0850,0.00741485714285714
0.0855,0.0148876428571429
0.0860,0.0134973571428571
0.0865,0.0257782142857143
0.0870,0.0302387142857143
0.0875,0.0142504285714286
0.0880,0.0336565
0.0885,0.0294277142857143
0.0890,0.0307600714285714
0.0895,0.0450684285714286
0.0900,0.0471538571428571
0.0905,0.0633159285714286
0.0910,0.0588554285714286
0.0915,0.0635476428571429
0.0920,0.0569437857142857
0.0925,0.0700356428571429
0.0930,0.0530046428571429
0.0935,0.0498185714285714
0.0940,0.0433305714285714
0.0945,0.054337
0.0950,0.0534680714285714
0.0955,0.0393914285714286
0.0960,0.0328455
0.0965,0.0357419285714286
0.0970,0.0346412857142857
0.0975,0.0296594285714286
0.0980,0.0152352142857143
0.0985,0.0173785714285714
0.0990,0.0240982857142857
0.0995,0.0191743571428571
0.1000,0.0272264285714286
0.1005,0.0254306428571429
0.1010,0.0330772142857143
0.1015,0.0542790714285714
0.1020,0.0483703571428571
0.1025,0.0436202142857143
0.1030,0.0502240714285714
0.1035,0.0571755
0.1040,0.0735113571428571
0.1045,0.0596085
0.1050,0.0707307857142857
0.1055,0.0541632142857143
0.1060,0.0582182142857143
0.1065,0.0603615714285714
0.1070,0.0489496428571429
0.1075,0.0439677857142857
0.1080,0.0348150714285714
0.1085,0.0410134285714286
0.1090,0.0442574285714286
0.1095,0.0598402142857143
0.1100,0.0611725714285714
0.1105,0.0640110714285714
0.1110,0.0645324285714286
0.1115,0.0674867857142857
0.1120,0.0630842142857143
0.1125,0.0629683571428571
0.1130,0.0621573571428571
0.1135,0.0562486428571429
0.1140,0.0509192142857143
0.1145,0.0519619285714286
0.1150,0.052715
0.1155,0.0626787142857143
0.1160,0.0514985
0.1165,0.0545687142857143
0.1170,0.055148
0.1175,0.0523095
0.1180,0.0415927142857143
0.1185,0.0561327857142857
0.1190,0.0430988571428571
0.1195,0.0487179285714286
0.1200,0.0496447857142857
0.1205,0.0544528571428571
0.1210,0.0506875
0.1215,0.0533522142857143
0.1220,0.0528887857142857
0.1225,0.0424616428571429
0.1230,0.0465745714285714
0.1235,0.0476752142857143
0.1240,0.0390438571428571
0.1245,0.0451842857142857
0.1250,0.0439677857142857
0.1255,0.0374218571428571
0.1260,0.0367267142857143
0.1265,0.0320924285714286
0.1270,0.0448367142857143
0.1275,0.0447787857142857
0.1280,0.0480807142857143
0.1285,0.0492972142857143
0.1290,0.0432726428571429
0.1295,0.0296015
0.1300,0.042983
0.1305,0.0401445
0.1310,0.0315710714285714
0.1315,0.0442574285714286
0.1320,0.0370163571428571
0.1325,0.0407237857142857
0.1330,0.0421140714285714
0.1335,0.0422299285714286
0.1340,0.0502240714285714
0.1345,0.0424037142857143
0.1350,0.0440836428571429
0.1355,0.0379432142857143
0.1360,0.0374797857142857
0.1365,0.0410134285714286
0.1370,0.0439098571428571
0.1375,0.0417665
0.1380,0.0521936428571429
0.1385,0.062447
0.1390,0.0655751428571429
0.1395,0.0757126428571429
0.1400,0.0561907142857143
0.1405,0.0597822857142857
0.1410,0.0618677142857143
0.1415,0.0494130714285714
0.1420,0.0765815714285714
0.1425,0.0812737857142857
0.1430,0.0716576428571429
0.1435,0.0554376428571429
0.1440,0.0619256428571429
0.1445,0.0506875
0.1450,0.0605932857142857
0.1455,0.0201591428571429
0.1460,0.0499923571428571
0.1465,0.0550321428571429
0.1470,0.0499923571428571
0.1475,0.0538735714285714
0.1480,0.0473276428571429
0.1485,0.0548583571428571
0.1490,0.039739
0.1495,0.0439098571428571
0.1500,0.0521357142857143
0.1505,0.0422299285714286
0.1510,0.0505716428571429
0.1515,0.0536997857142857
0.1520,0.0660965
0.1525,0.0449525714285714
0.1530,0.0450684285714286
0.1535,0.0438519285714286
0.1540,0.0494130714285714
0.1545,0.0448367142857143
0.1550,0.0472697142857143
0.1555,0.0452422142857143
0.1560,0.0407237857142857
0.1565,0.0315131428571429
0.1570,0.0289642857142857
0.1575,0.0385804285714286
0.1580,0.0377694285714286
0.1585,0.0360895
0.1590,0.0418823571428571
0.1595,0.0363791428571429
0.1600,0.0538735714285714
0.1605,0.0402603571428571
0.1610,0.0429250714285714
0.1615,0.0364370714285714
0.1620,0.0371322142857143
0.1625,0.0521357142857143
0.1630,0.0383487142857143
0.1635,0.0430988571428571
0.1640,0.0517881428571429
0.1645,0.0447208571428571
0.1650,0.04866
0.1655,0.0411292857142857
0.1660,0.050282
0.1665,0.0484862142857143
0.1670,0.0560748571428571
0.1675,0.0556693571428571
0.1680,0.0506875
0.1685,0.0577547857142857
0.1690,0.0714838571428571
0.1695,0.0782035714285714
0.1700,0.0626787142857143
0.1705,0.0781456428571429
0.1710,0.0655172142857143
0.1715,0.069746
0.1720,0.0761760714285714
0.1725,0.0684136428571429
0.1730,0.0636055714285714
0.1735,0.0557852142857143
0.1740,0.0613463571428571
0.1745,0.0616939285714286
0.1750,0.0598981428571429
0.1755,0.0464587142857143
0.1760,0.0491234285714286
0.1765,0.0620415
0.1770,0.0680660714285714
0.1775,0.0630262857142857
0.1780,0.0704990714285714
0.1785,0.0641269285714286
0.1790,0.0618097857142857
0.1795,0.0622732142857143
0.1800,0.060014
0.1805,0.060825
0.1810,0.0646482857142857
0.1815,0.0554955714285714
0.1820,0.0552059285714286
0.1825,0.0542211428571429
0.1830,0.0522515714285714
0.1835,0.0419982142857143
0.1840,0.0395652142857143
0.1845,0.0236927857142857
0.1850,0.0176102857142857
0.1855,0.0265312857142857
0.1860,0.0331930714285714
0.1865,0.0486020714285714
0.1870,0.0452422142857143
0.1875,0.0517302142857143
0.1880,0.0483124285714286
0.1885,0.0270526428571429
0.1890,0.027574
0.1895,0.0287905
0.1900,0.0305283571428571
0.1905,0.0226500714285714
0.1910,0.0264733571428571
0.1915,0.0203908571428571
0.1920,0.0227659285714286
0.1925,0.0256044285714286
0.1930,0.0297173571428571
0.1935,0.0359736428571429
0.1940,0.0289642857142857
0.1945,0.0325558571428571
0.1950,0.0267050714285714
0.1955,0.0487179285714286
0.1960,0.0497606428571429
0.1965,0.0526570714285714
0.1970,0.0520198571428571
0.1975,0.055148
0.1980,0.053526
0.1985,0.0462849285714286
0.1990,0.0538735714285714
0.1995,0.0367846428571429
0.2000,0.0334247857142857
0.2005,0.0407817142857143
0.2010,0.0369584285714286
0.2015,0.0247934285714286
0.2020,0.0331351428571429
0.2025,0.0432726428571429
0.2030,0.0607091428571429
0.2035,0.0654013571428572
0.2040,0.0655172142857143
0.2045,0.0801731428571429
0.2050,0.0828957857142857
0.2055,0.084344
0.2060,0.0718314285714286
0.2065,0.0704990714285714
0.2070,0.0685295
0.2075,0.0542211428571429
0.2080,0.0509192142857143
0.2085,0.0599560714285714
0.2090,0.0461111428571429
0.2095,0.0561327857142857
0.2100,0.0440257142857143
0.2105,0.0660965
0.2110,0.049471
0.2115,0.0605932857142857
0.2120,0.060825
0.2125,0.0550900714285714
0.2130,0.0466904285714286
0.2135,0.058392
0.2140,0.0580444285714286
0.2145,0.0686453571428571
0.2150,0.069746
0.2155,0.079478
0.2160,0.0795359285714286
0.2165,0.0743802857142857
0.2170,0.0747278571428572
0.2175,0.0672550714285714
0.2180,0.0690508571428572
0.2185,0.0587395714285714
0.2190,0.0753071428571429
0.2195,0.0633159285714286
0.2200,0.0808682857142857
0.2205,0.0714259285714286
0.2210,0.0643007142857143
0.2215,0.0585078571428571
0.2220,0.0539315
0.2225,0.042172
0.2230,0.0436202142857143
0.2235,0.0307600714285714
0.2240,0.0339461428571429
0.2245,0.0347571428571429
0.2250,0.0364370714285714
0.2255,0.0366108571428571
0.2260,0.0407237857142857
0.2265,0.0374218571428571
0.2270,0.0195219285714286
0.2275,0.0245037857142857
0.2280,0.0221287142857143
0.2285,0.027574
0.2290,0.0166834285714286
0.2295,0.0152352142857143
0.2300,0.0185371428571429
0.2305,0.0172627142857143
0.2310,0.0248513571428571
0.2315,0.0224762857142857
0.2320,0.0344095714285714
0.2325,0.0279795
0.2330,0.033251
0.2335,0.0522515714285714
0.2340,0.0579865
0.2345,0.0714259285714286
0.2350,0.0657489285714286
0.2355,0.0667916428571429
0.2360,0.0670233571428571
0.2365,0.072179
0.2370,0.0645324285714286
0.2375,0.0708466428571429
0.2380,0.0595505714285714
0.2385,0.0644165714285714
0.2390,0.0679502142857143
0.2395,0.0635476428571429
0.2400,0.0617518571428571
0.2405,0.0483124285714286
0.2410,0.0652855
0.2415,0.0683557142857143
0.2420,0.0762919285714286
0.2425,0.0820268571428572
0.2430,0.0912954285714286
0.2435,0.0809262142857143
0.2440,0.0905423571428571
0.2445,0.0775663571428571
0.2450,0.0790145714285714
0.2455,0.0574651428571429
0.2460,0.0578706428571429
0.2465,0.0431567857142857
0.2470,0.0538156428571429
0.2475,0.0596664285714286
0.2480,0.0641269285714286
0.2485,0.0642427857142857
0.2490,0.0628525
0.2495,0.0476172857142857
0.2500,0.0483703571428571
0.2505,0.0541052857142857
0.2510,0.0490075714285714
0.2515,0.0577547857142857
0.2520,0.0555535
0.2525,0.0627366428571429
0.2530,0.0492972142857143
0.2535,0.0416506428571429
0.2540,0.0430988571428571
0.2545,0.0521936428571429
0.2550,0.0441995
0.2555,0.043794
0.2560,0.0457635714285714
0.2565,0.0440257142857143
0.2570,0.0614042857142857
0.2575,0.0602457142857143
0.2580,0.0561327857142857
0.2585,0.0589712857142857
0.2590,0.0785511428571429
0.2595,0.0671392142857143
0.2600,0.0539315
0.2605,0.0528308571428571
0.2610,0.0311076428571429
0.2615,0.0391017857142857
0.2620,0.019464
0.2625,0.0241562142857143
0.2630,0.0317448571428571
0.2635,0.0231714285714286
0.2640,0.0310497142857143
0.2645,0.0457056428571429
0.2650,0.051904
0.2655,0.0435043571428571
0.2660,0.0466904285714286
0.2665,0.0627366428571429
0.2670,0.0616939285714286
0.2675,0.0715997142857143
0.2680,0.0736851428571429
0.2685,0.0598402142857143
0.2690,0.0686453571428571
0.2695,0.0526570714285714
0.2700,0.0709045714285714
0.2705,0.0604774285714286
0.2710,0.0703832142857143
0.2715,0.0556114285714286
0.2720,0.0561327857142857
0.2725,0.0630262857142857
0.2730,0.0467483571428571
0.2735,0.0544528571428571
0.2740,0.060014
0.2745,0.0635476428571429
0.2750,0.0593767857142857
0.2755,0.0618677142857143
0.2760,0.0559010714285714
0.2765,0.0645324285714286
0.2770,0.0509192142857143
0.2775,0.0496447857142857
0.2780,0.0385225
0.2785,0.0412451428571429
0.2790,0.0446629285714286
0.2795,0.0459952857142857
0.2800,0.0568279285714286
0.2805,0.0466325
0.2810,0.0475014285714286
0.2815,0.0558431428571429
0.2820,0.0614622142857143
0.2825,0.0602457142857143
0.2830,0.0742065
0.2835,0.0698039285714286
0.2840,0.0701515
0.2845,0.0688191428571429
0.2850,0.0684136428571429
0.2855,0.0715417857142857
0.2860,0.0725265714285714
0.2865,0.0760022857142857
0.2870,0.0871245714285714
0.2875,0.0795938571428571
0.2880,0.0852708571428571
0.2885,0.0753650714285714
0.2890,0.0745540714285714
0.2895,0.0676605714285714
0.2900,0.0585078571428571
0.2905,0.0669075
0.2910,0.0486020714285714
0.2915,0.0527729285714286
0.2920,0.0456477142857143
0.2925,0.0534680714285714
0.2930,0.0477331428571429
0.2935,0.0365529285714286
0.2940,0.0349309285714286
0.2945,0.0432147142857143
0.2950,0.0459952857142857
0.2955,0.0601298571428571
0.2960,0.0548004285714286
0.2965,0.0509192142857143
0.2970,0.0390438571428571
0.2975,0.0487758571428571
0.2980,0.0382328571428571
0.2985,0.0509771428571429
0.2990,0.0433305714285714
0.2995,0.0527729285714286
0.3000,0.0454739285714286
0.3005,0.0402024285714286
0.3010,0.0323820714285714
0.3015,0.0309338571428571
0.3020,0.0441995
0.3025,0.0353943571428571
0.3030,0.0296594285714286
0.3035,0.0437360714285714
0.3040,0.0316869285714286
0.3045,0.0325558571428571
0.3050,0.0282112142857143
0.3055,0.0228238571428571
0.3060,0.0305862857142857
0.3065,0.0291380714285714
0.3070,0.0340040714285714
0.3075,0.0480227857142857
0.3080,0.0614042857142857
0.3085,0.0594926428571429
0.3090,0.0626207857142857
0.3095,0.0686453571428571
0.3100,0.0754809285714286
0.3105,0.0667916428571429
0.3110,0.0766395
0.3115,0.0666757857142857
0.3120,0.0621573571428571
0.3125,0.0651696428571429
0.3130,0.0438519285714286
0.3135,0.0491234285714286
0.3140,0.0481965714285714
0.3145,0.045416
0.3150,0.0384645714285714
0.3155,0.0309338571428571
0.3160,0.0258940714285714
0.3165,0.0455318571428571
0.3170,0.0476752142857143
0.3175,0.0456477142857143
0.3180,0.049471
0.3185,0.04055
0.3190,0.0408975714285714
0.3195,0.0490655
0.3200,0.0564803571428571
0.3205,0.0640110714285714
0.3210,0.0603615714285714
0.3215,0.0629104285714286
0.3220,0.0498765
0.3225,0.0477331428571429
0.3230,0.0402603571428571
0.3235,0.0235769285714286
0.3240,0.0341778571428571
0.3245,0.0358577857142857
0.3250,0.0453001428571429
0.3255,0.0593767857142857
0.3260,0.0571755
0.3265,0.0524253571428571
0.3270,0.0587395714285714
0.3275,0.0708466428571429
0.3280,0.047849
0.3285,0.0609408571428571
0.3290,0.0653434285714286
0.3295,0.0582182142857143
0.3300,0.0588554285714286
0.3305,0.0542790714285714
0.3310,0.0564803571428571
0.3315,0.0476172857142857
0.3320,0.0508612857142857
0.3325,0.0508612857142857
0.3330,0.0510350714285714
0.3335,0.0388700714285714
0.3340,0.0403182857142857
0.3345,0.0374218571428571
0.3350,0.0355102142857143
0.3355,0.033251
0.3360,0.030007
0.3365,0.0278636428571429
0.3370,0.0229976428571429
0.3375,0.0151772857142857
0.3380,0.0240982857142857
0.3385,0.031629
0.3390,0.0223025
0.3395,0.0307600714285714
0.3400,0.0281532857142857
0.3405,0.0464587142857143
0.3410,0.0538735714285714
0.3415,0.0581602857142857
0.3420,0.0386962857142857
0.3425,0.0329613571428571
0.3430,0.0209122142857143
0.3435,0.0297173571428571
0.3440,0.0430409285714286
0.3445,0.0389859285714286
0.3450,0.0420561428571429
0.3455,0.0431567857142857
0.3460,0.0500502857142857
0.3465,0.0548004285714286
0.3470,0.0553217857142857
0.3475,0.0505716428571429
0.3480,0.0561907142857143
0.3485,0.0661544285714286
0.3490,0.0520198571428571
0.3495,0.0470959285714286
0.3500,0.0521357142857143
0.3505,0.0524832857142857
0.3510,0.0495289285714286
0.3515,0.0419402857142857
0.3520,0.0490655
0.3525,0.0466904285714286
0.3530,0.0418823571428571
0.3535,0.0391017857142857
0.3540,0.0426354285714286
0.3545,0.0426354285714286
0.3550,0.0396810714285714
0.3555,0.0413030714285714
0.3560,0.0484282857142857
0.3565,0.0378852857142857
0.3570,0.0479648571428571
0.3575,0.0428092142857143
0.3580,0.0375956428571429
0.3585,0.0441995
0.3590,0.0451263571428571
0.3595,0.0512088571428571
0.3600,0.0410134285714286
0.3605,0.0446629285714286
0.3610,0.0334827142857143
0.3615,0.0440257142857143
0.3620,0.0548004285714286
0.3625,0.0514405714285714
0.3630,0.0536997857142857
0.3635,0.0539894285714286
0.3640,0.0579285714285714
0.3645,0.0521936428571429
0.3650,0.0503399285714286
0.3655,0.0597822857142857
0.3660,0.0517881428571429
0.3665,0.0388700714285714
0.3670,0.0388121428571429
0.3675,0.0346412857142857
0.3680,0.0305862857142857
0.3685,0.0225921428571429
0.3690,0.00903685714285714
0.3695,0.0242141428571429
0.3700,0.0193481428571429
0.3705,0.0240403571428571
0.3710,0.0307600714285714
0.3715,0.0457056428571429
0.3720,0.0301228571428571
0.3725,0.0424616428571429
0.3730,0.0578706428571429
0.3735,0.0570596428571429
0.3740,0.0702094285714286
0.3745,0.0650537857142857
0.3750,0.0689929285714286
0.3755,0.0660385714285714
0.3760,0.0677764285714286
0.3765,0.0643586428571429
0.3770,0.0640110714285714
0.3775,0.062447
0.3780,0.0636635
0.3785,0.0470959285714286
0.3790,0.0619256428571429
0.3795,0.0467483571428571
0.3800,0.0561907142857143
0.3805,0.0476752142857143
0.3810,0.0542211428571429
0.3815,0.0334247857142857
0.3820,0.0399707142857143
0.3825,0.0484862142857143
0.3830,0.0558431428571429
0.3835,0.0595505714285714
0.3840,0.0636055714285714
0.3845,0.0710204285714286
0.3850,0.0799414285714286
0.3855,0.0772767142857143
0.3860,0.0683557142857143
0.3865,0.0660965
0.3870,0.0696301428571429
0.3875,0.051904
0.3880,0.0445470714285714
0.3885,0.0466325
0.3890,0.0261837142857143
0.3895,0.0352205714285714
0.3900,0.0240403571428571
0.3905,0.0287905
0.3910,0.0314552142857143
0.3915,0.0226500714285714
0.3920,0.0323820714285714
0.3925,0.0274002142857143
0.3930,0.0163937857142857
0.3935,0.0241562142857143
0.3940,0.0239245
0.3945,0.0240982857142857
0.3950,0.0355102142857143
0.3955,0.0395072857142857
0.3960,0.0280953571428571
0.3965,0.0250251428571429
0.3970,0.0234031428571429
0.3975,0.0207963571428571
0.3980,0.0292539285714286
0.3985,0.0512088571428571
0.3990,0.049471
0.3995,0.0404341428571429
0.4000,0.0369005
0.4005,0.0445470714285714
0.4010,0.0487758571428571
0.4015,0.0436781428571429
0.4020,0.0491234285714286
0.4025,0.0413030714285714
0.4030,0.0432147142857143
0.4035,0.054337
0.4040,0.038117
0.4045,0.0270526428571429
0.4050,0.020275
0.4055,0.0333089285714286
0.4060,0.0366108571428571
0.4065,0.0369005
0.4070,0.0346992142857143
0.4075,0.0464007857142857
0.4080,0.0401445
0.4085,0.0605353571428571
0.4090,0.0629683571428571
0.4095,0.0572913571428571
0.4100,0.0628525
0.4105,0.0684136428571429
0.4110,0.0765236428571429
0.4115,0.0530046428571429
0.4120,0.0731637857142857
0.4125,0.0485441428571429
0.4130,0.0657489285714286
0.4135,0.053526
0.4140,0.0520198571428571
0.4145,0.0374797857142857
0.4150,0.0512088571428571
0.4155,0.0504557857142857
0.4160,0.0427512857142857
0.4165,0.0355102142857143
0.4170,0.0434464285714286
0.4175,0.0546266428571429
0.4180,0.0627366428571429
0.4185,0.0588554285714286
0.4190,0.062447
0.4195,0.0719472857142857
0.4200,0.0636055714285714
0.4205,0.0535839285714286
0.4210,0.0450105
0.4215,0.0380590714285714
0.4220,0.0280953571428571
0.4225,0.0277477857142857
0.4230,0.0367267142857143
0.4235,0.0409555
0.4240,0.0354522857142857
0.4245,0.0298911428571429
0.4250,0.0454739285714286
0.4255,0.0346412857142857
0.4260,0.0385804285714286
0.4265,0.0365529285714286
0.4270,0.0417665
0.4275,0.0513247142857143
0.4280,0.0396810714285714
0.4285,0.0374797857142857
0.4290,0.0424037142857143
0.4295,0.041361
0.4300,0.0421140714285714
0.4305,0.0317448571428571
0.4310,0.0415927142857143
0.4315,0.0253147857142857
0.4320,0.028385
0.4325,0.0374797857142857
0.4330,0.0311076428571429
0.4335,0.0286746428571429
0.4340,0.038928
0.4345,0.0463428571428571
0.4350,0.0368425714285714
0.4355,0.0536418571428571
0.4360,0.0514985
0.4365,0.0611146428571429
0.4370,0.0501082142857143
0.4375,0.0517302142857143
0.4380,0.0482545
0.4385,0.0393914285714286
0.4390,0.0502240714285714
0.4395,0.0544528571428571
0.4400,0.0680081428571429
0.4405,0.069746
0.4410,0.0783773571428572
0.4415,0.0824323571428571
0.4420,0.0691667142857143
0.4425,0.0771608571428571
0.4430,0.0741485714285714
0.4435,0.082722
0.4440,0.0649958571428571
0.4445,0.077856
0.4450,0.0886886428571429
0.4455,0.0809841428571429
0.4460,0.0774505
0.4465,0.0920485
0.4470,0.0852708571428571
0.4475,0.0967986428571429
0.4480,0.0871245714285714
0.4485,0.0783773571428572
0.4490,0.0717735
0.4495,0.0677764285714286
0.4500,0.0579285714285714
0.4505,0.0554376428571429
0.4510,0.0579865
0.4515,0.0450684285714286
0.4520,0.0426933571428571
0.4525,0.0436202142857143
0.4530,0.0327296428571429
0.4535,0.0242720714285714
0.4540,0.0382328571428571
0.4545,0.0401445
0.4550,0.0382328571428571
0.4555,0.0212018571428571
0.4560,0.0227659285714286
0.4565,0.0497027142857143
0.4570,0.0439098571428571
0.4575,0.0561327857142857
0.4580,0.0549742142857143
0.4585,0.0576968571428571
0.4590,0.0663861428571429
0.4595,0.0618677142857143
0.4600,0.0616939285714286
0.4605,0.0563065714285714
0.4610,0.0554955714285714
0.4615,0.0479069285714286
0.4620,0.051904
0.4625,0.0534680714285714
0.4630,0.0439677857142857
0.4635,0.0541632142857143
0.4640,0.0436202142857143
0.4645,0.0400286428571429
0.4650,0.0618677142857143
0.4655,0.050282
0.4660,0.0481965714285714
0.4665,0.0502240714285714
0.4670,0.0524832857142857
0.4675,0.0436202142857143
0.4680,0.0322082857142857
0.4685,0.0337723571428571
0.4690,0.0292539285714286
0.4695,0.0189426428571429
0.4700,0.0431567857142857
0.4705,0.0231135
0.4710,0.0335406428571429
0.4715,0.0344095714285714
0.4720,0.0269947142857143
0.4725,0.0489496428571429
0.4730,0.0400865714285714
0.4735,0.0487758571428571
0.4740,0.0296594285714286
0.4745,0.0312235
0.4750,0.028385
0.4755,0.0302387142857143
0.4760,0.0251989285714286
0.4765,0.0377694285714286
0.4770,0.034873
0.4775,0.045416
0.4780,0.0327296428571429
0.4785,0.0485441428571429
0.4790,0.0518460714285714
0.4795,0.0512088571428571
0.4800,0.0609987857142857
0.4805,0.0561907142857143
0.4810,0.0503978571428571
0.4815,0.0576389285714286
0.4820,0.0601877857142857
0.4825,0.0502240714285714
0.4830,0.051093
0.4835,0.0612884285714286
0.4840,0.0539315
0.4845,0.0446629285714286
0.4850,0.0598402142857143
0.4855,0.0514405714285714
0.4860,0.0366687857142857
0.4865,0.0517881428571429
0.4870,0.0584499285714286
0.4875,0.0527729285714286
0.4880,0.0795938571428571
0.4885,0.0834750714285714
0.4890,0.0761760714285714
0.4895,0.0729320714285714
0.4900,0.0722948571428571
0.4905,0.0633159285714286
0.4910,0.0591450714285714
0.4915,0.0751912857142857
0.4920,0.0806365714285714
0.4925,0.0756547142857143
0.4930,0.0791304285714286
0.4935,0.0779139285714286
0.4940,0.0598981428571429
0.4945,0.0755388571428571
0.4950,0.0711362857142857
0.4955,0.061636
0.4960,0.0753071428571429
0.4965,0.0571755
0.4970,0.0581023571428571
0.4975,0.0403182857142857
0.4980,0.0284429285714286
0.4985,0.0310497142857143
0.4990,0.0314552142857143
0.4995,0.0307600714285714
0.5000,0.0285587857142857
0.5005,0.0216652857142857
0.5010,0.0407237857142857
0.5015,0.0198115714285714
0.5020,0.0374797857142857
0.5025,0.0331930714285714
0.5030,0.0205646428571429
0.5035,0.0242720714285714
